original_file,anonymized_file,category,original_name,anonymized_name
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,state,Sv,x1
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,state,Iv,x2
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,state,S,x3
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,state,I,x4
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,state,A,x5
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,state,R,x6
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,betaI,p1
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,betaA,p2
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,betav,p3
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,gamma,p4
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,lambdav,p5
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,muv,p6
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,rho,p7
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,N,p8
LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model6_unknown_initial_anonymized.txt,unknown_parameter,c,p9
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,state,E,x1
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,state,I,x2
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,state,H,x3
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,state,D,x4
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,C,p1
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,C2,p2
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,C3,p3
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,a,p4
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,bD,p5
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,bH,p6
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,bI,p7
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,dH,p8
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,dI,p9
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,gH,p10
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,gI,p11
LIYANAGE2026/LIYANAGE2026_Model7a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_known_initial_anonymized.txt,unknown_parameter,k,p12
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,state,E,x1
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,state,I,x2
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,state,H,x3
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,state,D,x4
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,C,p1
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,C2,p2
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,C3,p3
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,a,p4
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,bD,p5
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,bH,p6
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,bI,p7
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,dH,p8
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,dI,p9
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,gH,p10
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,gI,p11
LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7a_unknown_initial_anonymized.txt,unknown_parameter,k,p12
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,state,E,x1
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,state,I,x2
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,state,H,x3
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,state,D,x4
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,C,p1
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,C2,p2
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,C3,p3
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,a,p4
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,bD,p5
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,bH,p6
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,bI,p7
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,dH,p8
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,dI,p9
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,gH,p10
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,gI,p11
LIYANAGE2026/LIYANAGE2026_Model7b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_known_initial_anonymized.txt,unknown_parameter,k,p12
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,state,E,x1
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,state,I,x2
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,state,H,x3
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,state,D,x4
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,C,p1
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,C2,p2
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,C3,p3
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,a,p4
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,bD,p5
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,bH,p6
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,bI,p7
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,dH,p8
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,dI,p9
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,gH,p10
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,gI,p11
LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7b_unknown_initial_anonymized.txt,unknown_parameter,k,p12
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,state,E,x1
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,state,I,x2
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,state,H,x3
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,state,D,x4
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,C,p1
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,C2,p2
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,C3,p3
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,a,p4
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,bD,p5
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,bH,p6
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,bI,p7
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,dH,p8
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,dI,p9
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,gH,p10
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,gI,p11
LIYANAGE2026/LIYANAGE2026_Model7c_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_known_initial_anonymized.txt,unknown_parameter,k,p12
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,state,E,x1
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,state,I,x2
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,state,H,x3
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,state,D,x4
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,C,p1
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,C2,p2
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,C3,p3
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,a,p4
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,bD,p5
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,bH,p6
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,bI,p7
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,dH,p8
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,dI,p9
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,gH,p10
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,gI,p11
LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model7c_unknown_initial_anonymized.txt,unknown_parameter,k,p12
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,state,E,x1
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,state,Ip,x2
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,state,I,x3
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,state,D,x4
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,state,Y,x5
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,C,p1
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,C1,p2
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,betaI,p3
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,betap,p4
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,delta,p5
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,gamma,p6
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,gammap,p7
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,k,p8
LIYANAGE2026/LIYANAGE2026_Model8a_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_known_initial_anonymized.txt,unknown_parameter,kp,p9
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,state,E,x1
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,state,Ip,x2
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,state,I,x3
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,state,D,x4
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,state,Y,x5
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,C,p1
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,C1,p2
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,betaI,p3
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,betap,p4
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,delta,p5
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,gamma,p6
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,gammap,p7
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,k,p8
LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8a_unknown_initial_anonymized.txt,unknown_parameter,kp,p9
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,state,S,x1
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,state,E,x2
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,state,Ip,x3
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,state,I,x4
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,state,R,x5
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,state,D,x6
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,unknown_parameter,betaI,p1
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,unknown_parameter,betap,p2
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,unknown_parameter,delta,p3
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,unknown_parameter,gamma,p4
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,unknown_parameter,gammap,p5
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,unknown_parameter,k,p6
LIYANAGE2026/LIYANAGE2026_Model8b_known_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_known_initial_anonymized.txt,unknown_parameter,kp,p7
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,state,S,x1
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,state,E,x2
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,state,Ip,x3
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,state,I,x4
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,state,R,x5
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,state,D,x6
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,unknown_parameter,betaI,p1
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,unknown_parameter,betap,p2
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,unknown_parameter,delta,p3
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,unknown_parameter,gamma,p4
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,unknown_parameter,gammap,p5
LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial.txt,LIYANAGE2026/LIYANAGE2026_Model8b_unknown_initial_anonymized.txt,unknown_parameter,k,p6
